"date","S1","S2"
2022-10-21,13.955,17.0588
2022-10-24,13.72,16.897101
2022-10-25,13.82,17.094
2022-10-26,13.8175,17.0676
2022-10-27,13.8225,17.0918
2022-10-28,13.8775,17.2557
2022-10-31,14.07,17.4713
2022-11-01,14.3575,17.4163
2022-11-02,14.4,17.6561
2022-11-03,14.2675,17.3965
2022-11-04,14.515,17.7375
2022-11-07,14.4,17.6143
2022-11-08,14.44,17.4779
2022-11-09,14.5975,17.4966
2022-11-10,14.305,17.2601
2022-11-11,14.555,17.4295
2022-11-14,14.4175,17.3228
2022-11-15,14.5725,17.4856
2022-11-16,14.2925,17.094
2022-11-17,14.17,16.8597
2022-11-18,14.2825,17.0302
2022-11-21,14.3675,17.0808
2022-11-22,14.2975,17.1116
2022-11-23,14.36,17.253501
2022-11-25,14.3625,17.190799
2022-11-28,14.5725,17.4669
2022-11-29,14.595,17.4064
2022-11-30,14.695,17.464701
2022-12-01,14.2975,16.7838
2022-12-02,14.385,16.7739
2022-12-05,14.3775,16.643
2022-12-06,14.55,16.9081
2022-12-07,14.72,17.1149
2022-12-08,14.8625,17.3096
2022-12-09,14.8375,17.2194
2022-12-12,14.605,16.9455
2022-12-13,14.7975,17.1941
2022-12-14,14.8225,17.3261
2022-12-15,14.735,17.0368
2022-12-16,14.8,17.1556
2022-12-19,14.6075,16.965301
2022-12-20,14.785,17.2183
2022-12-21,14.81,17.3261
2022-12-22,14.6775,17.182
2022-12-23,14.79,17.2689
2022-12-27,14.8225,17.3811
2022-12-28,15.065,17.4966
2022-12-29,15.0875,17.5142
2022-12-30,15.1925,17.5461
2023-01-03,14.8725,17.4372
2023-01-04,14.7825,17.5571
2023-01-05,14.6675,17.6748
2023-01-06,15.015,18.0785
2023-01-09,15.035,17.9575
2023-01-10,15.1,17.9641
2023-01-11,15.15,17.9729
2023-01-12,15.295,18.2435
2023-01-13,15.3825,18.2435
2023-01-17,15.3975,17.6088
2023-01-18,15.245,17.5714
2023-01-19,15.1475,17.3129
2023-01-20,15.065,17.0181
2023-01-23,14.9025,16.9862
2023-01-24,14.885,16.8234
2023-01-25,15.025,16.9004
2023-01-26,15.235,17.1831
2023-01-27,15.095,17.0852
2023-01-30,15.3525,17.4966
2023-01-31,15.38,17.5087
2023-02-01,15.2025,17.3503
2023-02-02,15.3425,17.523
2023-02-03,15.32,17.4196
2023-02-06,15.2125,17.2821
2023-02-07,15.1525,17.2887
2023-02-08,15.1975,17.2656
2023-02-09,15.1925,17.3954
2023-02-10,15.425,17.6462
2023-02-13,15.4275,17.7034
2023-02-14,15.375,17.666
2023-02-15,15.2575,17.5406
2023-02-16,15.265,17.6198
2023-02-17,15.2725,17.5703
2023-02-21,15.4875,17.8541
2023-02-22,15.395,17.7485
2023-02-23,15.3425,17.6726
2023-02-24,15.29,17.6583
2023-02-27,15.1825,17.5758
2023-02-28,14.905,17.2997
2023-03-01,15.0425,17.4482
2023-03-02,15.1975,17.5175
2023-03-03,15.305,17.6253
2023-03-06,15.41,17.7606
2023-03-07,15.2525,17.4306
2023-03-08,15.2675,17.3987
2023-03-09,15.2,17.1985
2023-03-10,15.13,17.1446
2023-03-13,15,16.9158
2023-03-14,14.9975,16.9708
2023-03-15,14.8925,16.7222
2023-03-16,14.915,16.7783
2023-03-17,14.765,16.5726
2023-03-20,14.86,16.5583
2023-03-21,14.67,16.3196
2023-03-22,14.485,15.9456
2023-03-23,14.195,15.3813
2023-03-24,14.2825,15.6519
2023-03-27,14.4225,15.8125
2023-03-28,14.6775,16.1293
2023-03-29,14.7725,16.1722
2023-03-30,14.745,16.0985
2023-03-31,15.055,16.3559
2023-04-03,15.22,16.4472
2023-04-04,15.175,16.1942
2023-04-05,15.11,15.9874
2023-04-06,14.925,15.9929
2023-04-10,14.8725,15.9082
2023-04-11,14.9725,16.1095
2023-04-12,15.0425,16.0644
2023-04-13,15.01,16.1084
2023-04-14,15.005,16.016
2023-04-17,15.17,16.2481
2023-04-18,15.1925,16.2338
2023-04-19,15.065,16.049
2023-04-20,14.975,15.9159
2023-04-21,14.835,15.6794
2023-04-24,14.6525,15.4506
2023-04-25,14.4525,15.2537
2023-04-26,14.36,15.1008
2023-04-27,14.2675,14.9996
2023-04-28,14.4425,15.2537
2023-05-01,14.5475,15.2471
2023-05-02,14.395,15.1085
2023-05-03,14.48,15.1723
2023-05-04,14.485,15.1503
2023-05-05,14.69,15.3857
2023-05-08,14.6875,15.2284
2023-05-09,14.5175,14.96
2023-05-10,14.365,14.8973
2023-05-11,14.4325,14.9853
2023-05-12,14.35,14.9061
2023-05-15,14.0075,14.9457
2023-05-16,13.64,14.6113
2023-05-17,13.37,14.4617
2023-05-18,13.3325,14.3121
2023-05-19,13.0725,14.1999
2023-05-22,13.4125,14.4331
2023-05-23,13.225,14.1944
2023-05-24,13.245,14.1284
2023-05-25,13.24,14.0756
2023-05-26,13.3725,14.2186
2023-05-30,12.965,13.7192
2023-05-31,12.9975,13.7368
2023-06-01,13.295,14.0954
2023-06-02,13.525,14.1966
2023-06-05,13.5,14.245
2023-06-06,13.5325,14.3286
2023-06-07,13.6075,14.4661
2023-06-08,13.6325,14.663
2023-06-09,13.865,14.7433
2023-06-12,13.7275,14.6806
2023-06-13,13.9925,14.8423
2023-06-14,13.8825,14.729
2023-06-15,14.2825,15.0997
2023-06-16,14.665,15.7267
2023-06-20,14.7725,15.6409
2023-06-21,15.1475,15.7817
2023-06-22,15.005,15.4781
2023-06-23,14.945,15.4088
2023-06-26,15.21,15.6673
2023-06-27,14.95,15.6211
2023-06-28,14.51,15.3978
2023-06-29,14.83,15.5573
2023-06-30,15.5725,16.373501
2023-07-03,15.62,16.5814
2023-07-05,15.4725,16.7376
2023-07-06,15.2575,16.3977
2023-07-07,14.855,16.3317
2023-07-10,15.08,16.6848
2023-07-11,15.205,16.8289
2023-07-12,14.885,16.8256
2023-07-13,15.18,17.1435
2023-07-14,14.9575,16.9279
2023-07-17,14.84,16.6804
2023-07-18,14.92,16.784901
2023-07-19,14.915,17.0291
2023-07-20,14.95,17.1314
2023-07-21,15.01,17.3756
2023-07-24,15.2325,17.759499
2023-07-25,15.155,17.965199
2023-07-26,15.4625,17.9531
2023-07-27,15.32,17.7661
2023-07-28,14.8675,17.4504
2023-07-31,14.4575,17.1402
2023-08-01,14.4675,17.4141
2023-08-02,14.2975,17.343699
2023-08-03,14.2875,17.2953
2023-08-04,14.44,17.2502
2023-08-07,14.145,17.149001
2023-08-08,14.3,16.8542
2023-08-09,14.315,16.7255
2023-08-10,14.12,16.7772
2023-08-11,14.0125,16.909199
2023-08-14,13.91,17.4658
2023-08-15,13.2325,16.1326
2023-08-16,13.3475,16.2437
2023-08-17,13.3675,16.2448
2023-08-18,13.6275,16.3977
2023-08-21,13.7,16.494499
2023-08-22,13.515,16.1117
2023-08-23,13.595,16.3625
2023-08-24,13.6575,16.5088
2023-08-25,13.81,16.6419
2023-08-28,13.9525,16.7244
2023-08-29,13.82,16.546199
2023-08-30,13.8125,16.5154
2023-08-31,13.6,16.4186
2023-09-01,13.5625,16.399901
2023-09-05,13.49,16.1986
2023-09-06,13.6025,16.1667
2023-09-07,13.45,15.8994
2023-09-08,13.495,16.0083
2023-09-11,13.525,16.0105
2023-09-12,13.3175,15.8136
2023-09-13,13.36,15.9291
2023-09-14,13.4375,15.9291
2023-09-15,13.4025,15.631
2023-09-18,13.1675,15.4517
2023-09-19,13.155,15.4066
2023-09-20,13.2,15.4132
2023-09-21,12.9375,15.1481
2023-09-22,12.9625,15.2339
2023-09-25,12.9775,15.0865
2023-09-26,13.0275,15.1426
2023-09-27,13.0325,15.1393
2023-09-28,13.005,15.0711
2023-09-29,12.75,14.5882
2023-10-02,12.77,14.6707
2023-10-03,12.7275,14.5299
2023-10-04,12.73,14.5387
2023-10-05,12.8075,14.5838
2023-10-06,12.66,14.3891
2023-10-09,12.6425,14.3341
2023-10-10,12.715,14.1229
2023-10-11,12.525,14.1218
2023-10-12,12.9,14.5189
2023-10-13,12.8025,14.6157
2023-10-16,12.8625,14.7334
2023-10-17,12.9675,14.8841
2023-10-18,13.11,15.1382
2023-10-19,13.155,15.1481
2023-10-20,13.0225,15.1987
2023-10-23,12.8675,14.9644
2023-10-24,12.9525,15.1976
2023-10-25,12.8825,15.2284
2023-10-26,12.795,15.1404
2023-10-27,12.9725,15.4825
2023-10-30,12.8275,15.1459
2023-10-31,12.87,15.1382
2023-11-01,12.9125,14.9578
2023-11-02,13.04,14.9138
2023-11-03,13.275,15.1558
2023-11-06,13.405,15.213
2023-11-07,13.4875,15.2867
2023-11-08,13.49,15.3901
2023-11-09,13.2775,15.4473
2023-11-10,13.335,15.5188
2023-11-13,13.68,15.9896
2023-11-14,13.6875,16.2217
2023-11-15,13.85,16.1579
2023-11-16,13.6025,15.9489
2023-11-17,13.4025,15.6937
2023-11-20,13.6725,15.9665
2023-11-21,13.7725,16.0633
2023-11-22,13.565,15.9742
2023-11-23,NA,NA
2023-11-24,13.3075,15.7311
2023-11-27,13.2975,15.8015
2023-11-28,13.465,15.774
2023-11-29,13.47,15.5694
2023-11-30,13.4275,15.4803
2023-12-01,13.25,15.0084
2023-12-04,13.0625,14.9215
2023-12-05,13.055,15.0656
2023-12-06,12.955,14.7587
2023-12-07,13.1175,14.9611
2023-12-08,13.04,14.8489
2023-12-11,13.36,15.092
2023-12-12,13.2375,14.9853
2023-12-13,13.075,14.7444
2023-12-14,13.14,14.685
2023-12-15,13.1575,14.4221
2023-12-18,13.27,14.652
2023-12-19,13.125,14.4507
2023-12-20,13.0825,14.3594
2023-12-21,12.9725,14.0932
2023-12-22,12.9975,14.1295
2023-12-26,13.1325,14.1405
2023-12-27,13.1675,14.0822
2023-12-28,13.0525,13.8699
2023-12-29,12.935,13.7544
2024-01-02,12.74,13.5927
2024-01-03,12.695,13.673
2024-01-04,12.62,13.6532
2024-01-05,12.4975,13.2979
2024-01-08,12.395,13.3166
2024-01-09,12.415,13.3452
2024-01-10,12.2875,13.2132
2024-01-11,12.3125,13.2715
2024-01-12,12.0575,12.9811
2024-01-16,12.2725,13.3617
2024-01-17,12.0575,13.1384
2024-01-18,12.135,13.1868
2024-01-19,12.1325,13.002
2024-01-22,12.2425,13.1252
2024-01-23,12.395,13.2473
2024-01-24,12.4025,13.1978
2024-01-25,12.23,12.9987
2024-01-26,12.0925,12.8403
2024-01-29,11.9425,12.8051
2024-01-30,12.1875,13.046
2024-01-31,12.2225,13.1648
2024-02-01,12.0325,12.9734
2024-02-02,11.885,12.7699
2024-02-05,11.9625,12.9305
2024-02-06,11.995,12.947
2024-02-07,11.89,12.87
2024-02-08,11.935,12.9096
2024-02-09,11.835,12.8282
2024-02-12,11.93,12.8348
2024-02-13,11.8625,12.7886
2024-02-14,11.705,12.6511
2024-02-15,11.6225,12.529
2024-02-16,11.7225,12.6181
2024-02-20,11.79,12.6423
2024-02-21,11.6075,12.4553
2024-02-22,11.4775,12.2309
2024-02-23,11.33,12.1352
2024-02-26,11.36,12.2408
2024-02-27,11.3125,12.1517
2024-02-28,11.34,12.2012
2024-02-29,11.2825,12.2452
2024-03-01,11.43,12.2562
2024-03-04,11.47,12.2859
2024-03-05,11.4075,12.1825
2024-03-06,11.4025,12.2936
2024-03-07,11.57,12.5191
2024-03-08,11.705,12.5246
2024-03-11,11.65,12.4817
2024-03-12,11.82,12.5389
2024-03-13,11.8175,12.5609
2024-03-14,11.8075,12.6038
2024-03-15,11.9825,12.7996
2024-03-18,11.8775,12.6588
2024-03-19,11.855,12.6412
2024-03-20,12.095,12.925
2024-03-21,12.12,12.9415
2024-03-22,11.925,12.7006
2024-03-25,12.0925,12.9096
2024-03-26,11.99,12.8018
2024-03-27,11.925,12.7017
2024-03-28,11.915,12.7039
2024-04-01,11.8575,12.6412
2024-04-02,11.74,12.5686
2024-04-03,11.8225,12.6335
2024-04-04,11.8,12.6335
2024-04-05,11.85,12.7061
2024-04-08,11.815,12.661
2024-04-09,11.745,12.6104
2024-04-10,11.6475,12.5158
2024-04-11,11.5925,12.4454
2024-04-12,11.74,12.6247
2024-04-15,11.5825,12.4487
2024-04-16,11.45,12.3167
2024-04-17,11.495,12.4014
2024-04-18,11.3425,12.2892
2024-04-19,11.505,12.4432
2024-04-22,11.61,12.529
2024-04-23,11.675,12.5785
2024-04-24,11.66,12.5246
2024-04-25,11.6275,12.496
2024-04-26,11.595,12.4223
2024-04-29,11.6075,12.4685
2024-04-30,11.455,12.2705
2024-05-01,11.5575,12.2199
2024-05-02,11.9,12.5389
2024-05-03,12.0175,12.7292
2024-05-06,12.3475,13.1351
2024-05-07,12.3225,13.1263
2024-05-08,12.1275,12.9921
2024-05-09,11.9275,12.7171
2024-05-10,12.05,12.8931
2024-05-13,12.055,12.8524
2024-05-14,11.99,12.694
2024-05-15,12.135,12.9679
2024-05-16,12.1625,12.9866
2024-05-17,12.28,13.0933
2024-05-20,12.48,13.3254
2024-05-21,12.3625,13.2297
2024-05-22,12.4625,13.3672
2024-05-23,12.3925,13.2583
2024-05-24,12.48,13.4475
2024-05-28,12.295,13.2924
2024-05-29,12.14,13.167
2024-05-30,12.0975,13.0284
2024-05-31,12.05,13.0306
2024-06-03,11.845,12.7644
2024-06-04,11.79,12.6104
2024-06-05,11.7725,12.6533
2024-06-06,12,12.8601
2024-06-07,11.7925,12.7347
2024-06-10,11.8825,12.8986
2024-06-11,11.78,12.7083
2024-06-12,11.7725,12.7413
2024-06-13,11.895,12.9272
2024-06-14,11.7975,12.9096
2024-06-17,11.5775,12.7369
2024-06-18,11.74,12.8942
2024-06-20,11.5525,12.7039
2024-06-21,11.605,12.793
2024-06-24,11.7525,12.9855
2024-06-25,11.6325,12.7402
2024-06-26,11.6275,12.7193
2024-06-27,11.5225,12.7281
2024-06-28,11.505,12.7457
2024-07-01,11.595,13.0867
2024-07-02,11.65,13.2781
2024-07-03,11.765,13.497
2024-07-05,11.885,13.9722
2024-07-08,11.7425,13.739
2024-07-09,11.615,13.431
2024-07-10,11.4125,13.3672
2024-07-11,11.4275,13.5069
2024-07-12,11.345,13.3375
2024-07-15,10.78,12.4498
2024-07-16,10.905,12.5158
2024-07-17,10.9725,12.5433
2024-07-18,10.985,12.5279
2024-07-19,10.9725,12.5312
2024-07-22,11.1775,12.7292
2024-07-23,11.175,12.672
2024-07-24,11.11,12.617
2024-07-25,11.16,12.7919
2024-07-26,10.775,12.5752
2024-07-29,10.5475,12.5334
2024-07-30,10.2725,12.4465
2024-07-31,10.285,12.5532
2024-08-01,10.22,12.5455
2024-08-02,10.2925,12.5411
2024-08-05,10.4425,12.4498
2024-08-06,10.285,12.1451
2024-08-07,10.2025,12.1451
2024-08-08,10.0975,12.0362
2024-08-09,10.28,11.88
2024-08-12,10.12,11.5797
2024-08-13,9.89,11.22
2024-08-14,9.7975,11.4587
2024-08-15,9.515,11.1155
2024-08-16,9.3875,11.0693
2024-08-19,9.5625,11.3091
2024-08-20,9.5725,11.3487
2024-08-21,9.63,11.385
2024-08-22,9.4125,11.1892
2024-08-23,9.52,11.3003
2024-08-26,9.5975,11.4532
2024-08-27,9.675,11.5071
2024-08-28,9.585,11.4356
2024-08-29,9.7375,11.5379
2024-08-30,9.82,11.6006
2024-09-03,9.97,11.6611
2024-09-04,10.06,11.6721
2024-09-05,10.0825,11.7106
2024-09-06,9.8925,11.4895
2024-09-09,10,11.5687
2024-09-10,9.775,11.3267
2024-09-11,9.7975,11.3278
2024-09-12,9.915,11.4521
2024-09-13,9.8675,11.4147
2024-09-16,10.045,11.4147
2024-09-17,10.06,11.4565
2024-09-18,10.14,11.5027
2024-09-19,10.1325,11.6303
2024-09-20,10.12,11.6204
2024-09-23,10.3925,11.8712
2024-09-24,10.4225,11.9537
2024-09-25,10.5325,12.056
2024-09-26,10.41,11.8536
2024-09-27,10.6575,12.2012
2024-09-30,10.57,12.3607
2024-10-01,10.5725,12.4201
2024-10-02,10.56,12.32
2024-10-03,10.46,12.2375
2024-10-04,10.3775,12.1154
2024-10-07,10.34,12.0472
2024-10-08,10.1625,11.8899
2024-10-09,10.2025,11.8536
2024-10-10,10.1475,11.8107
2024-10-11,10.055,11.7414
2024-10-14,9.96,11.6006
2024-10-15,9.91,11.5291
2024-10-16,9.8,11.4862
2024-10-17,9.8875,11.6831
2024-10-18,9.7,11.5434
2024-10-21,9.81,11.6655
2024-10-22,9.9175,11.7953
2024-10-23,9.975,11.7029
2024-10-24,9.9625,11.7051
2024-10-25,9.8775,11.5841
2024-10-28,9.74,11.4015
2024-10-29,9.6525,11.3476
2024-10-30,9.765,11.4543
2024-10-31,9.825,11.5544
2024-11-01,9.825,11.5896
2024-11-04,9.8725,11.6028
2024-11-05,9.9375,11.5379
2024-11-06,9.945,11.6622
2024-11-07,10.155,11.8822
2024-11-08,10.1675,11.8811
2024-11-11,10.1175,11.7876
2024-11-12,10.035,11.5291
2024-11-13,10.0425,11.385
2024-11-14,9.8575,11.2024
2024-11-15,9.985,11.3597
2024-11-18,10.0975,11.3938
2024-11-19,9.985,11.2816
2024-11-20,9.905,11.1276
2024-11-21,9.7775,10.9692
2024-11-22,9.835,10.9571
2024-11-25,9.8575,10.9945
2024-11-26,9.835,11.0231
2024-11-27,9.8875,10.8735
2024-11-29,9.895,10.8933
2024-12-02,9.8525,10.7745
2024-12-03,9.9175,10.9065
2024-12-04,9.8375,10.8713
2024-12-05,9.9375,10.956
2024-12-06,9.9375,10.9494
2024-12-09,9.9,10.9835
2024-12-10,9.9475,11.0352
2024-12-11,9.955,10.9846
2024-12-12,9.9575,10.9747
2024-12-13,9.8825,10.901
2024-12-16,9.82,10.901
2024-12-17,9.7675,10.7866
2024-12-18,9.5175,10.4995
2024-12-19,9.63,10.6513
2024-12-20,9.745,10.8218
2024-12-23,9.695,10.7943
2024-12-24,9.7525,10.8262
2024-12-26,9.88,11.0671
2024-12-27,9.8,10.967
2024-12-30,9.82,11.0264
2024-12-31,9.9825,11.143
